"Names"	"RegulonSize"	"SpearmanCorrelationMean"	"SpearmanCorrelationMedian"
"b3717"	3	1	1
"b3718"	3	1	1
"b3719"	3	1	1
"b3720"	3	1	1
"b3721"	3	1	1
"b3722"	3	1	1
"b3723"	3	1	1
"b3724"	3	1	1
"b3725"	3	1	1
"b3726"	3	1	1
"b3727"	3	1	1
"b3728"	3	1	1
"b3729"	3	1	1
"b3730"	3	1	1
"b3731"	3	1	1
"b3732"	3	1	1
"b3733"	3	1	1
"b3734"	3	1	1
"b3735"	3	1	1
"b3736"	3	1	1
"b3737"	3	1	1
"b3738"	3	1	1
"b3739"	3	1	1
"b3740"	3	1	1
"b3741"	3	1	1
"b3742"	3	1	1
"b3743"	3	1	1
"b3744"	3	1	1
"b3745"	3	1	1
"b3746"	3	1	1
"b3747"	3	1	1
"b3748"	3	1	1
"b3749"	3	1	1
"b3750"	3	1	1
"b3751"	3	1	1
"b3752"	3	1	1
"b3753"	3	1	1
"b3754"	3	1	1
"b3755"	3	1	1
"b3764"	3	1	1
"b3765"	3	1	1
"b3766"	3	1	1
"b3769"	3	1	1
"b3770"	3	1	1
"b3771"	3	1	1
"b3772"	3	1	1
"b3773"	3	1	1
"b3774"	3	1	1
"b3775"	3	1	1
"b3777"	3	1	1
"b3778"	3	1	1
"b3779"	3	1	1
"b3780"	3	1	1
"b3781"	3	1	1
"b3783"	3	1	1
"b3784"	3	1	1
"b3785"	3	1	1
"b3786"	3	1	1
"b3787"	3	1	1
"b3788"	3	1	1
"b3789"	3	1	1
"b3790"	3	1	1
"b3791"	3	1	1
"b3792"	3	1	1
"b3793"	3	1	1
"b3794"	3	1	1
"b3795"	3	1	1
"b3800"	3	1	1
"b3801"	3	1	1
"b3802"	3	1	1
"b3803"	3	1	1
"b3804"	3	1	1
"b3805"	3	1	1
"b3806"	3	1	1
"b3807"	3	1	1
"b3809"	3	1	1
"b3810"	3	1	1
"b3811"	3	1	1
"b3812"	3	1	1
"b3813"	3	1	1
"b3816"	3	1	1
"b3817"	3	1	1
"b3818"	3	1	1
"b3819"	3	1	1
"b3820"	3	1	1
"b3821"	3	1	1
"b3822"	3	1	1
"b3823"	3	1	1
"b3824"	3	1	1
"b3825"	3	1	1
"b3826"	3	1	1
"b3827"	3	1	1
"b3828"	3	1	1
"b3829"	3	1	1
"b3830"	3	1	1
"b3831"	3	1	1
"b3832"	3	1	1
"b3833"	3	1	1
"b3834"	3	1	1
"b3835"	3	1	1
"b3836"	3	1	1
"b3838"	3	1	1
"b3839"	3	1	1
"b3842"	3	1	1
"b3843"	3	1	1
"b3844"	3	1	1
"b3845"	3	1	1
"b3846"	3	1	1
"b3847"	3	1	1
"b3848"	3	1	1
"b3849"	3	1	1
"b3850"	3	1	1
"b3856"	3	1	1
"b3857"	3	1	1
"b3858"	3	1	1
"b3859"	3	1	1
"b3860"	3	1	1
"b3861"	3	1	1
"b3862"	3	1	1
"b3863"	3	1	1
"b3865"	3	1	1
"b3866"	3	1	1
"b3867"	3	1	1
"b3868"	3	1	1
"b3869"	3	1	1
"b3870"	3	1	1
"b3871"	3	1	1
"b3872"	3	1	1
"b3873"	3	1	1
"b3874"	3	1	1
"b3875"	3	1	1
"b3876"	3	1	1
"b3877"	3	1	1
"b3878"	3	1	1
"b3879"	3	1	1
"b3880"	3	1	1
"b3881"	3	1	1
"b3882"	3	1	1
"b3883"	3	1	1
"b3884"	3	1	1
"b3885"	3	1	1
"b3886"	3	1	1
"b3887"	3	1	1
"b3888"	3	1	1
"b3889"	3	1	1
"b3890"	3	1	1
"b3891"	3	1	1
"b3892"	3	1	1
"b3893"	3	1	1
"b3894"	3	1	1
"b3895"	3	1	1
"b3896"	3	1	1
"b3897"	3	1	1
"b3898"	3	1	1
"b3899"	3	1	1
"b3900"	3	1	1
"b3901"	3	1	1
"b3902"	3	1	1
"b3903"	3	1	1
"b3904"	3	1	1
"b3905"	3	1	1
"b3906"	3	1	1
"b3907"	3	1	1
"b3908"	3	1	1
"b3909"	3	1	1
"b3910"	3	1	1
"b3911"	3	1	1
"b3912"	3	1	1
"b3915"	3	1	1
"b3916"	3	1	1
"b3917"	3	1	1
"b3918"	3	1	1
"b3919"	3	1	1
"b3920"	3	1	1
"b3921"	3	1	1
"b3922"	3	1	1
"b3923"	3	1	1
"b3924"	3	1	1
"b3925"	3	1	1
"b3926"	3	1	1
"b3927"	3	1	1
"b3928"	3	1	1
"b3929"	3	1	1
"b3930"	3	1	1
"b3931"	3	1	1
"b3932"	3	1	1
"b3933"	3	1	1
"b3934"	3	1	1
"b3935"	3	1	1
"b3936"	3	1	1
"b3937"	3	1	1
"b3938"	3	1	1
"b3939"	3	1	1
"b3940"	3	1	1
"b3941"	3	1	1
"b3942"	3	1	1
"b3943"	3	1	1
"b3944"	3	1	1
"b3945"	3	1	1
"b3946"	3	1	1
"b3947"	3	1	1
"b3949"	3	1	1
"b3950"	3	1	1
"b3951"	3	1	1
"b3952"	3	1	1
"b3953"	3	1	1
"b3954"	3	1	1
"b3955"	3	1	1
"b3956"	3	1	1
"b3957"	3	1	1
"b3958"	3	1	1
"b3959"	3	1	1
"b3960"	3	1	1
"b3961"	3	1	1
"b3962"	3	1	1
"b3963"	3	1	1
"b3964"	3	1	1
"b3965"	3	1	1
"b3966"	3	1	1
"b3967"	3	1	1
"b3972"	3	1	1
"b3973"	3	1	1
"b3974"	3	1	1
"b3980"	3	1	1
"b3981"	3	1	1
"b3982"	3	1	1
"b3983"	3	1	1
"b3984"	3	1	1
"b3985"	3	1	1
"b3986"	3	1	1
"b3987"	3	1	1
"b3988"	3	1	1
"b3989"	3	1	1
"b3990"	3	1	1
"b3991"	3	1	1
"b3992"	3	1	1
"b3993"	3	1	1
"b3994"	3	1	1
"b3995"	3	1	1
"b3996"	3	1	1
"b3997"	3	1	1
"b3998"	3	1	1
"b3999"	3	1	1
"b4000"	3	1	1
"b4001"	3	1	1
"b4002"	3	1	1
"b4003"	3	1	1
"b4004"	3	1	1
"b4005"	3	1	1
"b4006"	3	1	1
"b4011"	3	1	1
"b4012"	3	1	1
"b4013"	3	1	1
"b4014"	3	1	1
"b4015"	3	1	1
"b4016"	3	1	1
"b4017"	3	1	1
"b4018"	3	1	1
"b4019"	3	1	1
"b4020"	3	1	1
"b4021"	3	1	1
"b4022"	3	1	1
"b4023"	3	1	1
"b4024"	3	1	1
"b4025"	3	1	1
"b4026"	3	1	1
"b4027"	3	1	1
"b4028"	3	1	1
"b4029"	3	1	1
"b4030"	3	1	1
"b4031"	3	1	1
"b4032"	3	1	1
"b4033"	3	1	1
"b4034"	3	1	1
"b4035"	3	1	1
"b4036"	3	1	1
"b4037"	3	1	1
"b4038"	3	1	1
"b4039"	3	1	1
"b4040"	3	1	1
"b4041"	3	1	1
"b4042"	3	1	1
"b4043"	3	1	1
"b4044"	3	1	1
"b4045"	3	1	1
"b4046"	3	1	1
"b4047"	3	1	1
"b4048"	3	1	1
"b4049"	3	1	1
"b4050"	3	1	1
"b4051"	3	1	1
"b4052"	3	1	1
"b4053"	3	1	1
"b4054"	3	1	1
"b4055"	3	1	1
"b4056"	3	1	1
"b4057"	3	1	1
"b4058"	3	1	1
"b4059"	3	1	1
"b4060"	3	1	1
"b4061"	3	1	1
"b4062"	3	1	1
"b4063"	3	1	1
"b4064"	3	1	1
"b4065"	3	1	1
"b4066"	3	1	1
"b4067"	3	1	1
"b4068"	3	1	1
"b4069"	3	1	1
"b4070"	3	1	1
"b4071"	3	1	1
"b4072"	3	1	1
"b4073"	3	1	1
"b4074"	3	1	1
"b4075"	3	1	1
"b4076"	3	1	1
"b4077"	3	1	1
"b4078"	3	1	1
"b4079"	3	1	1
"b4080"	3	1	1
"b4081"	3	1	1
"b4082"	3	1	1
"b4083"	3	1	1
"b4084"	3	1	1
"b4085"	3	1	1
"b4086"	3	1	1
"b4087"	3	1	1
"b4088"	3	1	1
"b4089"	3	1	1
"b4090"	3	1	1
"b4092"	3	1	1
"b4093"	3	1	1
"b4094"	3	1	1
"b4095"	3	1	1
"b4096"	3	1	1
"b4097"	3	1	1
"b4098"	3	1	1
"b4099"	3	1	1
"b4100"	3	1	1
"b4101"	3	1	1
"b4102"	3	1	1
"b4104"	3	1	1
"b4105"	3	1	1
"b4106"	3	1	1
"b4107"	3	1	1
"b4108"	3	1	1
"b4109"	3	1	1
"b4110"	3	1	1
"b4111"	3	1	1
"b4112"	3	1	1
"b4113"	3	1	1
"b4114"	3	1	1
"b4115"	3	1	1
"b4116"	3	1	1
"b4117"	3	1	1
"b4118"	3	1	1
"b4119"	3	1	1
"b4120"	3	1	1
"b4121"	3	1	1
"b4122"	3	1	1
"b4123"	3	1	1
"b4124"	3	1	1
"b4125"	3	1	1
"b4126"	3	1	1
"b4127"	3	1	1
"b4128"	3	1	1
"b4129"	3	1	1
"b4130"	3	1	1
"b4131"	3	1	1
"b4132"	3	1	1
"b4133"	3	1	1
"b4135"	3	1	1
"b4136"	3	1	1
"b4137"	3	1	1
"b4138"	3	1	1
"b4139"	3	1	1
"b4140"	3	1	1
"b4141"	3	1	1
"b4142"	3	1	1
"b4143"	3	1	1
"b4144"	3	1	1
"b4145"	3	1	1
"b4146"	3	1	1
"b4147"	3	1	1
"b4148"	3	1	1
"b4149"	3	1	1
"b4150"	3	1	1
"b4151"	3	1	1
"b4152"	3	1	1
"b4153"	3	1	1
"b4154"	3	1	1
"b4155"	3	1	1
"b4156"	3	1	1
"b4157"	3	1	1
"b4158"	3	1	1
"b4159"	3	1	1
"b4160"	3	1	1
"b4161"	3	1	1
"b4162"	3	1	1
"b4166"	3	1	1
"b4167"	3	1	1
"b4168"	3	1	1
"b4169"	3	1	1
"b4170"	3	1	1
"b4171"	3	1	1
"b4172"	3	1	1
"b4173"	3	1	1
"b4174"	3	1	1
"b4175"	3	1	1
"b4176"	3	1	1
"b4177"	3	1	1
"b4178"	3	1	1
"b4179"	3	1	1
"b4180"	3	1	1
"b4181"	3	1	1
"b4182"	3	1	1
"b4183"	3	1	1
"b4184"	3	1	1
"b4185"	3	1	1
"b4186"	3	1	1
"b4187"	3	1	1
"b4188"	3	1	1
"b4189"	3	1	1
"b4190"	3	1	1
"b4191"	3	1	1
"b4192"	3	1	1
"b4193"	3	1	1
"b4194"	3	1	1
"b4195"	3	1	1
"b4196"	3	1	1
"b4197"	3	1	1
"b4198"	3	1	1
"b4199"	3	1	1
"b4200"	3	1	1
"b4201"	3	1	1
"b4202"	3	1	1
"b4203"	3	1	1
"b4204"	3	1	1
"b4205"	3	1	1
"b4206"	3	1	1
"b4207"	3	1	1
"b4208"	3	1	1
"b4209"	3	1	1
"b4210"	3	1	1
"b4211"	3	1	1
"b4212"	3	1	1
"b4213"	3	1	1
"b4214"	3	1	1
"b4215"	3	1	1
"b4216"	3	1	1
"b4217"	3	1	1
"b4218"	3	1	1
"b4219"	3	1	1
"b4220"	3	1	1
"b4221"	3	1	1
"b4222"	3	1	1
"b4224"	3	1	1
"b4225"	3	1	1
"b4226"	3	1	1
"b4227"	3	1	1
"b4230"	3	1	1
"b4231"	3	1	1
"b4232"	3	1	1
"b4233"	3	1	1
"b4234"	3	1	1
"b4235"	3	1	1
"b4236"	3	1	1
"b4237"	3	1	1
"b4238"	3	1	1
"b4239"	3	1	1
"b4240"	3	1	1
"b4241"	3	1	1
"b4242"	3	1	1
"b4243"	3	1	1
"b4244"	3	1	1
"b4245"	3	1	1
"b4246"	3	1	1
"b4248"	3	1	1
"b4249"	3	1	1
"b4251"	3	1	1
"b4252"	3	1	1
"b4253"	3	1	1
"b4254"	3	1	1
"b4255"	3	1	1
"b4256"	3	1	1
"b4257"	3	1	1
"b4258"	3	1	1
"b4259"	3	1	1
"b4260"	3	1	1
"b4261"	3	1	1
"b4262"	3	1	1
"b4263"	3	1	1
"b4264"	3	1	1
"b4265"	3	1	1
"b4266"	3	1	1
"b4267"	3	1	1
"b4268"	3	1	1
"b4269"	3	1	1
"b4271"	3	1	1
"b4272"	3	1	1
"b4273"	3	1	1
"b4277"	3	1	1
"b4278"	3	1	1
"b4279"	3	1	1
"b4280"	3	1	1
"b4281"	3	1	1
"b4282"	3	1	1
"b4284"	3	1	1
"b4286"	3	1	1
"b4287"	3	1	1
"b4288"	3	1	1
"b4289"	3	1	1
"b4290"	3	1	1
"b4291"	3	1	1
"b4292"	3	1	1
"b4293"	3	1	1
"b4294"	3	1	1
"b4295"	3	1	1
"b4296"	3	1	1
"b4297"	3	1	1
"b4298"	3	1	1
"b4299"	3	1	1
"b4300"	3	1	1
"b4301"	3	1	1
"b4302"	3	1	1
"b4303"	3	1	1
"b4304"	3	1	1
"b4305"	3	1	1
"b4306"	3	1	1
"b4307"	3	1	1
"b4308"	3	1	1
"b4309"	3	1	1
"b4310"	3	1	1
"b4311"	3	1	1
"b4312"	3	1	1
"b4313"	3	1	1
"b4314"	3	1	1
"b4315"	3	1	1
"b4316"	3	1	1
"b4317"	3	1	1
"b4318"	3	1	1
"b4319"	3	1	1
"b4320"	3	1	1
"b4321"	3	1	1
"b4322"	3	1	1
"b4323"	3	1	1
"b4324"	3	1	1
"b4325"	3	1	1
"b4326"	3	1	1
"b4327"	3	1	1
"b4328"	3	1	1
"b4329"	3	1	1
"b4330"	3	1	1
"b4331"	3	1	1
"b4332"	3	1	1
"b4333"	3	1	1
"b4334"	3	1	1
"b4335"	3	1	1
"b4336"	3	1	1
"b4337"	3	1	1
"b4339"	3	1	1
"b4340"	3	1	1
"b4341"	3	1	1
"b4342"	3	1	1
"b4345"	3	1	1
"b4346"	3	1	1
"b4347"	3	1	1
"b4348"	3	1	1
"b4349"	3	1	1
"b4350"	3	1	1
"b4351"	3	1	1
"b4352"	3	1	1
"b4353"	3	1	1
"b4354"	3	1	1
"b4355"	3	1	1
"b4356"	3	1	1
"b4357"	3	1	1
"b4358"	3	1	1
"b4359"	3	1	1
"b4360"	3	1	1
"b4361"	3	1	1
"b4362"	3	1	1
"b4363"	3	1	1
"b4364"	3	1	1
"b4365"	3	1	1
"b4366"	3	1	1
"b4367"	3	1	1
"b4371"	3	1	1
"b4372"	3	1	1
"b4373"	3	1	1
"b4374"	3	1	1
"b4375"	3	1	1
"b4376"	3	1	1
"b4377"	3	1	1
"b4378"	3	1	1
"b4379"	3	1	1
"b4380"	3	1	1
"b4381"	3	1	1
"b4382"	3	1	1
"b4383"	3	1	1
"b4384"	3	1	1
"b4385"	3	1	1
"b4386"	3	1	1
"b4387"	3	1	1
"b4388"	3	1	1
"b4389"	3	1	1
"b4390"	3	1	1
"b4391"	3	1	1
"b4392"	3	1	1
"b4393"	3	1	1
"b4394"	3	1	1
"b4395"	3	1	1
"b4396"	3	1	1
"b4397"	3	1	1
"b4398"	3	1	1
"b4399"	3	1	1
"b4400"	3	1	1
"b4401"	3	1	1
"b4402"	3	1	1
"b4403"	3	1	1
"b4406"	3	1	1
"b4407"	3	1	1
"b4409"	3	1	1
"b4410"	3	1	1
"b4411"	3	1	1
"b4412"	3	1	1
"b4415"	3	1	1
"b4419"	3	1	1
"b4421"	3	1	1
"b4423"	3	1	1
"b4428"	3	1	1
"b4453"	3	1	1
"b4455"	3	1	1
"b4460"	3	1	1
"b4461"	3	1	1
"b4462"	3	1	1
"b4463"	3	1	1
"b4464"	3	1	1
"b4465"	3	1	1
"b4466"	3	1	1
"b4467"	3	1	1
"b4468"	3	1	1
"b4469"	3	1	1
"b4470"	3	1	1
"b4471"	3	1	1
"b4472"	3	1	1
"b4473"	3	1	1
"b4474"	3	1	1
"b4475"	3	1	1
"b4476"	3	1	1
"b4477"	3	1	1
"b4478"	3	1	1
"b4479"	3	1	1
"b4480"	3	1	1
"b4481"	3	1	1
"b4482"	3	1	1
"b4483"	3	1	1
"b4484"	3	1	1
"b4485"	3	1	1
"b4486"	3	1	1
"b4487"	3	1	1
"b4488"	3	1	1
"b4490"	3	1	1
"b4491"	3	1	1
"b4492"	3	1	1
"b4493"	3	1	1
"b4494"	3	1	1
"b4495"	3	1	1
"b4496"	3	1	1
"b4497"	3	1	1
"b4498"	3	1	1
"b4499"	3	1	1
"b4500"	3	1	1
"b4501"	3	1	1
"b4502"	3	1	1
"b4503"	3	1	1
"b4504"	3	1	1
"b4505"	3	1	1
"b4506"	3	1	1
"b4508"	3	1	1
"b4509"	3	1	1
"b4510"	3	1	1
"b4511"	3	1	1
"b4512"	3	1	1
"b4513"	3	1	1
"b4514"	3	1	1
"b4515"	3	1	1
"b4516"	3	1	1
"b4517"	3	1	1
"b4518"	3	1	1
"b4519"	3	1	1
"b4520"	3	1	1
"b4521"	3	1	1
"b4522"	3	1	1
"b4523"	3	1	1
"b4524"	3	1	1
"b4525"	3	1	1
"b4526"	3	1	1
"b4527"	3	1	1
"b4528"	3	1	1
"b4529"	3	1	1
"b4532"	3	1	1
"b4533"	3	1	1
"b4535"	3	1	1
"b4536"	3	1	1
"b4537"	3	1	1
"b4538"	3	1	1
"b4539"	3	1	1
"b4541"	3	1	1
"b4542"	3	1	1
"b4543"	3	1	1
"b4544"	3	1	1
"b4545"	3	1	1
"b4546"	3	1	1
"b4547"	3	1	1
"b4548"	3	1	1
"b4550"	3	1	1
"b4551"	3	1	1
"b4552"	3	1	1
"b4553"	3	1	1
"b4554"	3	1	1
"b4555"	3	1	1
"b4556"	3	1	1
"b4557"	3	1	1
"b4558"	3	1	1
"b4559"	3	1	1
"b4561"	3	1	1
"b4565"	3	1	1
"b4566"	3	1	1
"b4567"	3	1	1
"b4568"	3	1	1
"b4569"	3	1	1
"b4570"	3	1	1
"b4571"	3	1	1
"b4572"	3	1	1
"b4573"	3	1	1
"b4575"	3	1	1
"b4576"	3	1	1
"b4578"	3	1	1
"b4579"	3	1	1
"b4580"	3	1	1
"b4581"	3	1	1
"b4582"	3	1	1
"b4586"	3	1	1
"b4587"	3	1	1
"b4588"	3	1	1
"b4589"	3	1	1
"b4590"	3	1	1
"b4592"	3	1	1
"b4593"	3	1	1
"b4594"	3	1	1
"b4595"	3	1	1
"b4596"	3	1	1
"b4598"	3	1	1
"b4599"	3	1	1
"b4600"	3	1	1
"b4601"	3	1	1
"b4602"	3	1	1
"b4604"	3	1	1
"b4606"	3	1	1
"b4612"	3	1	1
"b4613"	3	1	1
"b4615"	3	1	1
"b4618"	3	1	1
"b4620"	3	1	1
"b4621"	3	1	1
"b4622"	3	1	1
"b4623"	3	1	1
"b4626"	3	1	1
"b4627"	3	1	1
"b4628"	3	1	1
"b4630"	3	1	1
"b4631"	3	1	1
"b4632"	3	1	1
"b4633"	3	1	1
"b4634"	3	1	1
"b4636"	3	1	1
"b4637"	3	1	1
"b4638"	3	1	1
"b4639"	3	1	1
"b4640"	3	1	1
"b4641"	3	1	1
"b4642"	3	1	1
"b4644"	3	1	1
"b4646"	3	1	1
"b4647"	3	1	1
"b4648"	3	1	1
"b4649"	3	1	1
"b4650"	3	1	1
"b4651"	3	1	1
"b4652"	3	1	1
"b4653"	3	1	1
"b4654"	3	1	1
"b4655"	3	1	1
"b4656"	3	1	1
"b4657"	3	1	1
"b4658"	3	1	1
"b4659"	3	1	1
"b4660"	3	1	1
"b4661"	3	1	1
"b4662"	3	1	1
"b4663"	3	1	1
"b4664"	3	1	1
"b4665"	3	1	1
"b4666"	3	1	1
"b4667"	3	1	1
"b4668"	3	1	1
"b4669"	3	1	1
"b4670"	3	1	1
"b4671"	3	1	1
"b4672"	3	1	1
"b4673"	3	1	1
"b4674"	3	1	1
"b4675"	3	1	1
"b4676"	3	1	1
"b4677"	3	1	1
"b4678"	3	1	1
"b4679"	3	1	1
"b4680"	3	1	1
"b4682"	3	1	1
"b4683"	3	1	1
"b4684"	3	1	1
"b4685"	3	1	1
"b4686"	3	1	1
"b4687"	3	1	1
"b4688"	3	1	1
"b4689"	3	1	1
"b4692"	3	1	1
"b4693"	3	1	1
"b4694"	3	1	1
"b4695"	3	1	1
"b4696"	3	1	1
"b4697"	3	1	1
"b4702"	3	1	1
"b4703"	3	1	1
"b4705"	3	1	1
"b4706"	3	1	1
"b4708"	3	1	1
