# From /Users/Daniela/Documents/CCG/GU_art_2/GO_levels/scripts/regulons_in_gos_v3.pl on Tue Oct  2 20:24:35 2018
# Input = /Users/Daniela/Documents/CCG/GU_art_2/original_datasets/data_sets/GOs.txt
# /Users/Daniela/Documents/CCG/datasets/GOs/extended_GOs/go_uniq_levels_extended_no12.txt
Group name	GO ID	GO level	Genes in group	Genes in GO	Percentage	GO name
GO_0015826_7	GO:0046942	7	3	3	1.00	carboxylic acid transport
GO_0015824_7	GO:0015804	7	2	2	1.00	neutral amino acid transport
GO_0015824_7	GO:0015824	7	2	2	1.00	proline transport
GO_0015824_7	GO:0046942	7	2	2	1.00	carboxylic acid transport
GO_0006868_7	GO:0006868	7	3	3	1.00	glutamine transport
GO_0006868_7	GO:0015804	7	3	3	1.00	neutral amino acid transport
GO_0006868_7	GO:0046942	7	3	3	1.00	carboxylic acid transport
GO_0032328_7	GO:0015808	8	2	2	1.00	L-alanine transport
GO_0015829_7	GO:0015803	7	9	9	1.00	branched-chain amino acid transport
GO_0015829_7	GO:0015804	7	9	9	1.00	neutral amino acid transport
GO_0015829_7	GO:0015829	7	9	9	1.00	valine transport
GO_0015829_7	GO:0046942	7	9	9	1.00	carboxylic acid transport
GO_0015818_7	GO:0015803	7	7	7	1.00	branched-chain amino acid transport
GO_0015818_7	GO:0015804	7	7	7	1.00	neutral amino acid transport
GO_0015818_7	GO:0015818	7	7	7	1.00	isoleucine transport
GO_0015818_7	GO:0015820	7	7	7	1.00	leucine transport
GO_0015818_7	GO:0015829	7	7	7	1.00	valine transport
GO_0015818_7	GO:0046942	7	7	7	1.00	carboxylic acid transport
GO_0015820_7	GO:0015803	7	9	9	1.00	branched-chain amino acid transport
GO_0015820_7	GO:0015804	7	9	9	1.00	neutral amino acid transport
GO_0015820_7	GO:0015820	7	9	9	1.00	leucine transport
GO_0015820_7	GO:0046942	7	9	9	1.00	carboxylic acid transport
GO_0042940_7	GO:0042940	7	5	5	1.00	D-amino acid transport
GO_0042940_7	GO:0046942	7	5	5	1.00	carboxylic acid transport
GO_0015803_7	GO:0015803	7	11	11	1.00	branched-chain amino acid transport
GO_0015803_7	GO:0015804	7	11	11	1.00	neutral amino acid transport
GO_0015803_7	GO:0046942	7	11	11	1.00	carboxylic acid transport
GO_0015800_7	GO:0006835	8	4	4	1.00	dicarboxylic acid transport
GO_1905039_7	GO:0046942	7	69	69	1.00	carboxylic acid transport
GO_1905039_7	GO:0098656	7	69	69	1.00	anion transmembrane transport
GO_1905039_7	GO:1905039	7	69	69	1.00	carboxylic acid transmembrane transport
GO_1903825_6	GO:0006820	6	70	70	1.00	anion transport
GO_1903825_6	GO:0015711	6	70	70	1.00	organic anion transport
GO_1903825_6	GO:0015849	6	70	70	1.00	organic acid transport
GO_1903825_6	GO:1903825	6	70	70	1.00	organic acid transmembrane transport
GO_0015748_6	GO:0006820	6	15	15	1.00	anion transport
GO_0015748_6	GO:0015748	6	15	15	1.00	organophosphate ester transport
GO_0001407_7	GO:0001407	7	4	4	1.00	glycerophosphodiester transmembrane transport
GO_0001407_7	GO:0015794	7	4	4	1.00	glycerol-3-phosphate transmembrane transport
GO_0001407_7	GO:0098656	7	4	4	1.00	anion transmembrane transport
GO_0015711_6	GO:0006820	6	144	144	1.00	anion transport
GO_0015711_6	GO:0015711	6	144	144	1.00	organic anion transport
GO_0072530_6	GO:0072530	6	4	4	1.00	purine-containing compound transmembrane transport
GO_0015833_6	GO:0015833	6	78	78	1.00	peptide transport
GO_0015833_6	GO:0042886	6	78	78	1.00	amide transport
GO_0043213_7	GO:0043213	7	8	8	1.00	bacteriocin transport
GO_0042914_8	GO:0042914	8	2	2	1.00	colicin transport
GO_0042884_7	GO:0042884	7	7	7	1.00	microcin transport
GO_0006857_7	GO:0006857	7	27	27	1.00	oligopeptide transport
GO_0042939_8	GO:0042939	8	10	10	1.00	tripeptide transport
GO_0035443_7	GO:0042939	8	8	8	1.00	tripeptide transport
GO_0035672_6	GO:0006857	7	20	20	1.00	oligopeptide transport
GO_0035442_7	GO:0042938	8	11	11	1.00	dipeptide transport
GO_0042938_8	GO:0042938	8	15	15	1.00	dipeptide transport
GO_0015834_7	GO:0015834	7	5	5	1.00	peptidoglycan-associated peptide transport
GO_0098657_5	GO:0098657	5	20	20	1.00	import into cell
GO_0098739_6	GO:0098739	6	18	18	1.00	import across plasma membrane
GO_0099587_7	GO:0098659	8	2	2	1.00	inorganic cation import across plasma membrane
GO_0099587_7	GO:0098662	8	2	2	1.00	inorganic cation transmembrane transport
GO_0098659_8	GO:0098659	8	2	2	1.00	inorganic cation import across plasma membrane
GO_0098659_8	GO:0098662	8	2	2	1.00	inorganic cation transmembrane transport
GO_0055085_5	GO:0055085	5	432	432	1.00	transmembrane transport
GO_0034220_6	GO:0034220	6	175	175	1.00	ion transmembrane transport
GO_0098655_7	GO:0098655	7	106	106	1.00	cation transmembrane transport
GO_0072488_7	GO:0072488	7	7	7	1.00	ammonium transmembrane transport
GO_0072488_7	GO:0098655	7	7	7	1.00	cation transmembrane transport
GO_0098662_8	GO:0098662	8	61	61	1.00	inorganic cation transmembrane transport
GO_0035444_9	GO:0015675	9	7	7	1.00	nickel cation transport
GO_0035444_9	GO:0035444	9	7	7	1.00	nickel cation transmembrane transport
GO_0071421_9	GO:0006828	9	3	3	1.00	manganese ion transport
GO_0071421_9	GO:0071421	9	3	3	1.00	manganese ion transmembrane transport
GO_0034755_9	GO:1903874	10	4	4	1.00	ferrous iron transmembrane transport
GO_1903874_10	GO:1903874	10	4	4	1.00	ferrous iron transmembrane transport
GO_0035725_9	GO:0035725	9	7	7	1.00	sodium ion transmembrane transport
GO_1903830_9	GO:0015693	9	2	2	1.00	magnesium ion transport
GO_1903830_9	GO:1903830	9	2	2	1.00	magnesium ion transmembrane transport
GO_0035434_9	GO:0006825	9	5	5	1.00	copper ion transport
GO_0035434_9	GO:0035434	9	5	5	1.00	copper ion transmembrane transport
GO_0015679_10	GO:0015679	10	2	2	1.00	plasma membrane copper ion transport
GO_0015679_10	GO:0055070	10	2	2	1.00	copper ion homeostasis
GO_0015679_10	GO:0060003	10	2	2	1.00	copper ion export
GO_0060003_10	GO:0060003	10	4	4	1.00	copper ion export
GO_1902600_8	GO:0098662	8	25	25	1.00	inorganic cation transmembrane transport
GO_1902600_8	GO:1902600	8	25	25	1.00	proton transmembrane transport
GO_0015988_9	GO:0015990	10	8	8	1.00	electron transport coupled proton transport
GO_0015990_10	GO:0015990	10	8	8	1.00	electron transport coupled proton transport
GO_0015985_9	GO:0009168	9	4	4	1.00	purine ribonucleoside monophosphate biosynthetic process
GO_0015985_9	GO:0009206	9	4	4	1.00	purine ribonucleoside triphosphate biosynthetic process
GO_0015985_9	GO:0015985	9	4	4	1.00	energy coupled proton transport, down electrochemical gradient
GO_0071577_9	GO:0006829	9	7	7	1.00	zinc ion transport
GO_0071577_9	GO:0071577	9	7	7	1.00	zinc ion transmembrane transport
GO_0070574_9	GO:0015691	9	4	4	1.00	cadmium ion transport
GO_0070574_9	GO:0070574	9	4	4	1.00	cadmium ion transmembrane transport
GO_0098660_7	GO:0098660	7	77	77	1.00	inorganic ion transmembrane transport
GO_0098661_8	GO:0098661	8	19	19	1.00	inorganic anion transmembrane transport
GO_0035435_9	GO:0035435	9	9	9	1.00	phosphate ion transmembrane transport
GO_1902476_9	GO:1902476	9	2	2	1.00	chloride transmembrane transport
GO_1902601_8	GO:0060003	10	2	2	1.00	copper ion export
GO_0098656_7	GO:0098656	7	97	97	1.00	anion transmembrane transport
GO_0140115_6	GO:0003333	7	5	5	1.00	amino acid transmembrane transport
GO_0140115_6	GO:0015804	7	5	5	1.00	neutral amino acid transport
GO_0140115_6	GO:0032973	7	5	5	1.00	amino acid export across plasma membrane
GO_0140115_6	GO:0046942	7	5	5	1.00	carboxylic acid transport
GO_0140115_6	GO:0098656	7	5	5	1.00	anion transmembrane transport
GO_0140115_6	GO:1905039	7	5	5	1.00	carboxylic acid transmembrane transport
GO_0006855_6	GO:0006855	6	58	58	1.00	drug transmembrane transport
GO_0006811_5	GO:0006811	5	287	287	1.00	ion transport
GO_0006820_6	GO:0006820	6	177	177	1.00	anion transport
GO_0015698_7	GO:0015698	7	41	41	1.00	inorganic anion transport
GO_0015710_8	GO:0015710	8	2	2	1.00	tellurite transport
GO_0015706_6	GO:0015698	7	3	3	1.00	inorganic anion transport
GO_0006821_8	GO:0006821	8	3	3	1.00	chloride transport
GO_0006821_8	GO:1903959	8	3	3	1.00	regulation of anion transmembrane transport
GO_0099133_8	GO:0099133	8	20	20	1.00	ATP hydrolysis coupled anion transmembrane transport
GO_0015689_8	GO:0015689	8	3	3	1.00	molybdate ion transport
GO_0006817_8	GO:0035435	9	9	9	1.00	phosphate ion transmembrane transport
GO_0015700_8	GO:0015700	8	2	2	1.00	arsenite transport
GO_0015707_6	GO:0015698	7	6	6	1.00	inorganic anion transport
GO_0006812_6	GO:0006812	6	171	171	1.00	cation transport
GO_0072511_7	GO:0030001	7	17	17	1.00	metal ion transport
GO_0072511_7	GO:0072511	7	17	17	1.00	divalent inorganic cation transport
GO_0006824_8	GO:0000041	8	4	4	1.00	transition metal ion transport
GO_0006824_8	GO:0006824	8	4	4	1.00	cobalt ion transport
GO_0006824_8	GO:0070838	8	4	4	1.00	divalent metal ion transport
GO_0006824_8	GO:0098662	8	4	4	1.00	inorganic cation transmembrane transport
GO_0070838_8	GO:0070838	8	15	15	1.00	divalent metal ion transport
GO_0015693_9	GO:0015693	9	2	2	1.00	magnesium ion transport
GO_0015693_9	GO:1903830	9	2	2	1.00	magnesium ion transmembrane transport
GO_0015684_9	GO:0006826	9	5	5	1.00	iron ion transport
GO_0015684_9	GO:0015684	9	5	5	1.00	ferrous iron transport
GO_0015691_9	GO:0015691	9	4	4	1.00	cadmium ion transport
GO_0015691_9	GO:0070574	9	4	4	1.00	cadmium ion transmembrane transport
GO_0006829_9	GO:0006829	9	9	9	1.00	zinc ion transport
GO_0015696_6	GO:0006812	6	31	31	1.00	cation transport
GO_0015696_6	GO:0015696	6	31	31	1.00	ammonium transport
GO_0030001_7	GO:0030001	7	62	62	1.00	metal ion transport
GO_0006813_8	GO:0006813	8	17	17	1.00	potassium ion transport
GO_0000041_8	GO:0000041	8	39	39	1.00	transition metal ion transport
GO_0015675_9	GO:0015675	9	8	8	1.00	nickel cation transport
GO_0006825_9	GO:0006825	9	7	7	1.00	copper ion transport
GO_0006826_9	GO:0006826	9	17	17	1.00	iron ion transport
GO_0015682_8	GO:0006826	9	12	12	1.00	iron ion transport
GO_0006828_9	GO:0006828	9	3	3	1.00	manganese ion transport
GO_0006828_9	GO:0071421	9	3	3	1.00	manganese ion transmembrane transport
GO_0006814_8	GO:0006814	8	9	9	1.00	sodium ion transport
GO_0072512_7	GO:0006826	9	12	12	1.00	iron ion transport
GO_0099132_7	GO:0099132	7	23	23	1.00	ATP hydrolysis coupled cation transmembrane transport
GO_0015672_7	GO:0015672	7	43	43	1.00	monovalent inorganic cation transport
GO_0015893_5	GO:0015893	5	97	97	1.00	drug transport
GO_0046618_6	GO:0046618	6	7	7	1.00	drug export
GO_0042891_6	GO:0042891	6	32	32	1.00	antibiotic transport
GO_1901678_5	GO:1901678	5	27	27	1.00	iron coordination entity transport
GO_0015688_6	GO:0015688	6	18	18	1.00	iron chelate transport
GO_0006836_5	GO:0006811	5	10	10	1.00	ion transport
GO_0006836_5	GO:0006836	5	10	10	1.00	neurotransmitter transport
GO_0006836_5	GO:0071702	5	10	10	1.00	organic substance transport
GO_0006836_5	GO:0071705	5	10	10	1.00	nitrogen compound transport
GO_0071705_5	GO:0071705	5	236	236	1.00	nitrogen compound transport
GO_0042886_6	GO:0042886	6	88	88	1.00	amide transport
GO_0051649_4	GO:0051649	4	13	13	1.00	establishment of localization in cell
GO_0051641_3	GO:0008104	4	23	23	1.00	protein localization
GO_0051703_3	GO:0090609	6	8	8	1.00	single-species submerged biofilm formation
GO_0044419_3	GO:0044419	3	25	25	1.00	interspecies interaction between organisms
GO_0044403_4	GO:0016032	5	18	18	1.00	viral process
GO_0016032_5	GO:0016032	5	18	18	1.00	viral process
GO_0019046_6	GO:0032359	7	3	3	1.00	provirus excision
GO_0032359_7	GO:0032359	7	3	3	1.00	provirus excision
GO_0019068_6	GO:0019068	6	2	2	1.00	virion assembly
GO_0019043_6	GO:0046718	8	3	3	1.00	viral entry into host cell
GO_0075713_7	GO:0046718	8	3	3	1.00	viral entry into host cell
GO_0019048_6	GO:0044659	7	4	4	1.00	cytolysis by virus of host cell
GO_0019048_6	GO:0044661	7	4	4	1.00	disruption by virus of host cell
GO_0035821_4	GO:0044364	5	5	5	1.00	disruption of cells of other organism
GO_0044364_5	GO:0044364	5	5	5	1.00	disruption of cells of other organism
GO_0051818_6	GO:0044659	7	4	4	1.00	cytolysis by virus of host cell
GO_0051818_6	GO:0044661	7	4	4	1.00	disruption by virus of host cell
GO_0044004_6	GO:0044659	7	4	4	1.00	cytolysis by virus of host cell
GO_0044004_6	GO:0044661	7	4	4	1.00	disruption by virus of host cell
GO_0044661_7	GO:0044659	7	4	4	1.00	cytolysis by virus of host cell
GO_0044661_7	GO:0044661	7	4	4	1.00	disruption by virus of host cell
GO_0051817_5	GO:0044659	7	4	4	1.00	cytolysis by virus of host cell
GO_0051817_5	GO:0044661	7	4	4	1.00	disruption by virus of host cell
GO_0044003_5	GO:0044659	7	4	4	1.00	cytolysis by virus of host cell
GO_0044003_5	GO:0044661	7	4	4	1.00	disruption by virus of host cell
GO_0051701_4	GO:0051701	4	16	16	1.00	interaction with host
GO_0051828_5	GO:0030260	7	8	8	1.00	entry into host cell
GO_0044409_6	GO:0030260	7	8	8	1.00	entry into host cell
GO_0030260_7	GO:0030260	7	8	8	1.00	entry into host cell
GO_0046718_8	GO:0046718	8	7	7	1.00	viral entry into host cell
GO_0051806_6	GO:0030260	7	8	8	1.00	entry into host cell
GO_0009405_4	GO:0009405	4	3	3	1.00	pathogenesis
GO_0065009_3	GO:0065009	3	77	77	1.00	regulation of molecular function
GO_0051090_4	GO:1903506	8	8	8	1.00	regulation of nucleic acid-templated transcription
GO_0051091_5	GO:1903506	8	2	2	1.00	regulation of nucleic acid-templated transcription
GO_0043433_5	GO:1903506	8	6	6	1.00	regulation of nucleic acid-templated transcription
GO_0050790_4	GO:0050790	4	63	63	1.00	regulation of catalytic activity
GO_0010911_5	GO:0010911	5	3	3	1.00	regulation of isomerase activity
GO_2000371_6	GO:0032780	7	2	2	1.00	negative regulation of ATPase activity
GO_2000371_6	GO:2000372	7	2	2	1.00	negative regulation of DNA topoisomerase (ATP-hydrolyzing) activity
GO_2000372_7	GO:0032780	7	2	2	1.00	negative regulation of ATPase activity
GO_2000372_7	GO:2000372	7	2	2	1.00	negative regulation of DNA topoisomerase (ATP-hydrolyzing) activity
GO_0051336_5	GO:0051336	5	25	25	1.00	regulation of hydrolase activity
GO_0010921_6	GO:0035435	9	4	4	1.00	phosphate ion transmembrane transport
GO_0051346_6	GO:0051346	6	11	11	1.00	negative regulation of hydrolase activity
GO_0010466_7	GO:0010951	8	2	2	1.00	negative regulation of endopeptidase activity
GO_0010466_7	GO:0045861	8	2	2	1.00	negative regulation of proteolysis
GO_0010951_8	GO:0010951	8	2	2	1.00	negative regulation of endopeptidase activity
GO_0010951_8	GO:0045861	8	2	2	1.00	negative regulation of proteolysis
GO_0032780_7	GO:0032780	7	2	2	1.00	negative regulation of ATPase activity
GO_0032780_7	GO:2000372	7	2	2	1.00	negative regulation of DNA topoisomerase (ATP-hydrolyzing) activity
GO_0032074_7	GO:0060702	9	5	5	1.00	negative regulation of endoribonuclease activity
GO_0060701_8	GO:0060702	9	5	5	1.00	negative regulation of endoribonuclease activity
GO_0060702_9	GO:0060702	9	5	5	1.00	negative regulation of endoribonuclease activity
GO_0032069_6	GO:0060702	9	5	5	1.00	negative regulation of endoribonuclease activity
GO_0060700_7	GO:0060702	9	5	5	1.00	negative regulation of endoribonuclease activity
GO_0060699_8	GO:0060702	9	5	5	1.00	negative regulation of endoribonuclease activity
GO_0043462_6	GO:0043462	6	6	6	1.00	regulation of ATPase activity
GO_0032781_7	GO:0032781	7	3	3	1.00	positive regulation of ATPase activity
GO_0051345_6	GO:0051345	6	8	8	1.00	positive regulation of hydrolase activity
GO_0043547_7	GO:0043547	7	3	3	1.00	positive regulation of GTPase activity
GO_0043087_6	GO:0043087	6	4	4	1.00	regulation of GTPase activity
GO_0052547_6	GO:0030162	7	3	3	1.00	regulation of proteolysis
GO_0052548_7	GO:0010951	8	2	2	1.00	negative regulation of endopeptidase activity
GO_0052548_7	GO:0045861	8	2	2	1.00	negative regulation of proteolysis
GO_0051338_5	GO:0051338	5	4	4	1.00	regulation of transferase activity
GO_0051347_6	GO:0051347	6	2	2	1.00	positive regulation of transferase activity
GO_0043549_6	GO:0001932	8	2	2	1.00	regulation of protein phosphorylation
GO_0043549_6	GO:0042325	8	2	2	1.00	regulation of phosphorylation
GO_0045859_7	GO:0001932	8	2	2	1.00	regulation of protein phosphorylation
GO_0045859_7	GO:0042325	8	2	2	1.00	regulation of phosphorylation
GO_0043086_5	GO:0043086	5	26	26	1.00	negative regulation of catalytic activity
GO_0051341_5	GO:0051353	6	2	2	1.00	positive regulation of oxidoreductase activity
GO_0051353_6	GO:0051353	6	2	2	1.00	positive regulation of oxidoreductase activity
GO_0043085_5	GO:0043085	5	23	23	1.00	positive regulation of catalytic activity
GO_0044093_4	GO:0044093	4	27	27	1.00	positive regulation of molecular function
GO_0032411_5	GO:0034765	7	2	2	1.00	regulation of ion transmembrane transport
GO_0032411_5	GO:0034767	7	2	2	1.00	positive regulation of ion transmembrane transport
GO_0032414_6	GO:0034765	7	2	2	1.00	regulation of ion transmembrane transport
GO_0032414_6	GO:0034767	7	2	2	1.00	positive regulation of ion transmembrane transport
GO_0051098_4	GO:0051100	5	2	2	1.00	negative regulation of binding
GO_0051100_5	GO:0051100	5	2	2	1.00	negative regulation of binding
GO_0044092_4	GO:0044092	4	36	36	1.00	negative regulation of molecular function
GO_0032409_4	GO:0034765	7	4	4	1.00	regulation of ion transmembrane transport
GO_0022898_5	GO:0034765	7	4	4	1.00	regulation of ion transmembrane transport
GO_0032412_6	GO:0034765	7	4	4	1.00	regulation of ion transmembrane transport
GO_0065008_3	GO:0065008	3	131	131	1.00	regulation of biological quality
GO_0001505_4	GO:0001505	4	16	16	1.00	regulation of neurotransmitter levels
GO_0001505_4	GO:0042133	4	16	16	1.00	neurotransmitter metabolic process
GO_0008360_4	GO:0022604	6	16	16	1.00	regulation of cell morphogenesis
GO_0010817_4	GO:0032787	7	14	14	1.00	monocarboxylic acid metabolic process
GO_0043487_4	GO:0010608	7	6	6	1.00	posttranscriptional regulation of gene expression
GO_0043488_5	GO:0010608	7	5	5	1.00	posttranscriptional regulation of gene expression
GO_0043488_5	GO:0061013	7	5	5	1.00	regulation of mRNA catabolic process
GO_0043488_5	GO:1903311	7	5	5	1.00	regulation of mRNA metabolic process
GO_0042592_4	GO:0042592	4	59	59	1.00	homeostatic process
GO_0048872_5	GO:0048872	5	4	4	1.00	homeostasis of number of cells
GO_0048878_5	GO:0048878	5	40	40	1.00	chemical homeostasis
GO_0050801_6	GO:0098771	7	36	36	1.00	inorganic ion homeostasis
GO_0098771_7	GO:0098771	7	36	36	1.00	inorganic ion homeostasis
GO_0055065_8	GO:0055065	8	26	26	1.00	metal ion homeostasis
GO_0055076_9	GO:0055076	9	22	22	1.00	transition metal ion homeostasis
GO_0055070_10	GO:0055070	10	6	6	1.00	copper ion homeostasis
GO_0055072_10	GO:0055072	10	14	14	1.00	iron ion homeostasis
GO_0055078_9	GO:0055078	9	3	3	1.00	sodium ion homeostasis
GO_0055067_8	GO:0055067	8	12	12	1.00	monovalent inorganic cation homeostasis
GO_0006885_9	GO:0006885	9	11	11	1.00	regulation of pH
GO_0045852_10	GO:0045852	10	5	5	1.00	pH elevation
GO_0045852_10	GO:0051454	10	5	5	1.00	intracellular pH elevation
GO_0072507_8	GO:0055065	8	3	3	1.00	metal ion homeostasis
GO_0072507_8	GO:0072507	8	3	3	1.00	divalent inorganic cation homeostasis
GO_0072507_8	GO:0098662	8	3	3	1.00	inorganic cation transmembrane transport
GO_0055080_7	GO:0055080	7	35	35	1.00	cation homeostasis
GO_0055080_7	GO:0098771	7	35	35	1.00	inorganic ion homeostasis
GO_0030104_6	GO:0030104	6	4	4	1.00	water homeostasis
GO_0006450_4	GO:0006450	4	10	10	1.00	regulation of translational fidelity
GO_0045903_5	GO:0045727	8	3	3	1.00	positive regulation of translation
GO_0090066_4	GO:0008361	5	5	5	1.00	regulation of cell size
GO_0031647_4	GO:0031647	4	7	7	1.00	regulation of protein stability
GO_0050821_5	GO:0050821	5	5	5	1.00	protein stabilization
GO_0050789_3	GO:0050789	3	501	501	1.00	regulation of biological process
GO_0050794_4	GO:0050794	4	465	465	1.00	regulation of cellular process
GO_0048523_5	GO:0048523	5	157	157	1.00	negative regulation of cellular process
GO_0051129_6	GO:0051129	6	16	16	1.00	negative regulation of cellular component organization
GO_0031345_7	GO:0010639	7	2	2	1.00	negative regulation of organelle organization
GO_0031345_7	GO:0031345	7	2	2	1.00	negative regulation of cell projection organization
GO_0031345_7	GO:1902209	7	2	2	1.00	negative regulation of bacterial-type flagellum assembly
GO_1902209_7	GO:0010639	7	2	2	1.00	negative regulation of organelle organization
GO_1902209_7	GO:0031345	7	2	2	1.00	negative regulation of cell projection organization
GO_1902209_7	GO:1902209	7	2	2	1.00	negative regulation of bacterial-type flagellum assembly
GO_0031333_6	GO:0031333	6	10	10	1.00	negative regulation of protein complex assembly
GO_0031333_6	GO:0051129	6	10	10	1.00	negative regulation of cellular component organization
GO_2000143_7	GO:1903507	9	8	8	1.00	negative regulation of nucleic acid-templated transcription
GO_0032272_7	GO:0010948	7	2	2	1.00	negative regulation of cell cycle process
GO_0032272_7	GO:0032272	7	2	2	1.00	negative regulation of protein polymerization
GO_0032272_7	GO:0032466	7	2	2	1.00	negative regulation of cytokinesis
GO_0010639_7	GO:0010639	7	3	3	1.00	negative regulation of organelle organization
GO_1902116_6	GO:0010639	7	2	2	1.00	negative regulation of organelle organization
GO_1902116_6	GO:0031345	7	2	2	1.00	negative regulation of cell projection organization
GO_1902116_6	GO:1902209	7	2	2	1.00	negative regulation of bacterial-type flagellum assembly
GO_0043242_7	GO:1903507	9	3	3	1.00	negative regulation of nucleic acid-templated transcription
GO_0060567_8	GO:1903507	9	3	3	1.00	negative regulation of nucleic acid-templated transcription
GO_0051782_6	GO:0051782	6	7	7	1.00	negative regulation of cell division
GO_0032466_7	GO:0010948	7	2	2	1.00	negative regulation of cell cycle process
GO_0032466_7	GO:0032272	7	2	2	1.00	negative regulation of protein polymerization
GO_0032466_7	GO:0032466	7	2	2	1.00	negative regulation of cytokinesis
GO_0030308_6	GO:0030308	6	5	5	1.00	negative regulation of cell growth
GO_0051271_6	GO:0051271	6	9	9	1.00	negative regulation of cellular component movement
GO_2000146_6	GO:1902201	7	7	7	1.00	negative regulation of bacterial-type flagellum-dependent cell motility
GO_1902201_7	GO:1902201	7	7	7	1.00	negative regulation of bacterial-type flagellum-dependent cell motility
GO_0045786_6	GO:0010948	7	2	2	1.00	negative regulation of cell cycle process
GO_0045786_6	GO:0032272	7	2	2	1.00	negative regulation of protein polymerization
GO_0045786_6	GO:0032466	7	2	2	1.00	negative regulation of cytokinesis
GO_0010948_7	GO:0010948	7	2	2	1.00	negative regulation of cell cycle process
GO_0010948_7	GO:0032272	7	2	2	1.00	negative regulation of protein polymerization
GO_0010948_7	GO:0032466	7	2	2	1.00	negative regulation of cytokinesis
GO_0031324_6	GO:0031324	6	131	131	1.00	negative regulation of cellular metabolic process
GO_0034249_7	GO:2000113	8	25	25	1.00	negative regulation of cellular macromolecule biosynthetic process
GO_0017148_8	GO:0017148	8	24	24	1.00	negative regulation of translation
GO_0017148_8	GO:2000113	8	24	24	1.00	negative regulation of cellular macromolecule biosynthetic process
GO_0045947_9	GO:0045947	9	7	7	1.00	negative regulation of translational initiation
GO_0045900_9	GO:0045900	9	4	4	1.00	negative regulation of translational elongation
GO_0045934_7	GO:0045934	7	104	104	1.00	negative regulation of nucleobase-containing compound metabolic process
GO_0051053_7	GO:0008156	8	6	6	1.00	negative regulation of DNA replication
GO_0051053_7	GO:2000113	8	6	6	1.00	negative regulation of cellular macromolecule biosynthetic process
GO_0008156_8	GO:0008156	8	6	6	1.00	negative regulation of DNA replication
GO_0008156_8	GO:2000113	8	6	6	1.00	negative regulation of cellular macromolecule biosynthetic process
GO_2000104_9	GO:2000104	9	5	5	1.00	negative regulation of DNA-dependent DNA replication
GO_0032297_10	GO:0032297	10	3	3	1.00	negative regulation of DNA-dependent DNA replication initiation
GO_0051253_7	GO:0045934	7	99	99	1.00	negative regulation of nucleobase-containing compound metabolic process
GO_0051253_7	GO:0051253	7	99	99	1.00	negative regulation of RNA metabolic process
GO_1902679_8	GO:1903507	9	93	93	1.00	negative regulation of nucleic acid-templated transcription
GO_1903507_9	GO:1903507	9	93	93	1.00	negative regulation of nucleic acid-templated transcription
GO_0045892_8	GO:1903507	9	92	92	1.00	negative regulation of nucleic acid-templated transcription
GO_0032269_7	GO:0032269	7	28	28	1.00	negative regulation of cellular protein metabolic process
GO_0032269_7	GO:0051248	7	28	28	1.00	negative regulation of protein metabolic process
GO_0045861_8	GO:0045861	8	3	3	1.00	negative regulation of proteolysis
GO_0010563_7	GO:0045936	8	2	2	1.00	negative regulation of phosphate metabolic process
GO_0045936_8	GO:0045936	8	2	2	1.00	negative regulation of phosphate metabolic process
GO_0031327_7	GO:0031327	7	121	121	1.00	negative regulation of cellular biosynthetic process
GO_2000113_8	GO:2000113	8	120	120	1.00	negative regulation of cellular macromolecule biosynthetic process
GO_1900191_6	GO:1900191	6	4	4	1.00	negative regulation of single-species biofilm formation
GO_1900232_7	GO:1900232	7	3	3	1.00	negative regulation of single-species biofilm formation on inanimate substrate
GO_0090071_6	GO:0090071	6	3	3	1.00	negative regulation of ribosome biogenesis
GO_0051726_5	GO:0010564	6	5	5	1.00	regulation of cell cycle process
GO_0051726_5	GO:0032465	6	5	5	1.00	regulation of cytokinesis
GO_0007346_6	GO:1903436	8	3	3	1.00	regulation of mitotic cytokinetic process
GO_1902412_7	GO:1903436	8	3	3	1.00	regulation of mitotic cytokinetic process
GO_1903436_8	GO:1903436	8	3	3	1.00	regulation of mitotic cytokinetic process
GO_0032955_6	GO:1903436	8	3	3	1.00	regulation of mitotic cytokinetic process
GO_0010564_6	GO:0010564	6	5	5	1.00	regulation of cell cycle process
GO_0010564_6	GO:0032465	6	5	5	1.00	regulation of cytokinesis
GO_0032465_6	GO:0010564	6	5	5	1.00	regulation of cell cycle process
GO_0032465_6	GO:0032465	6	5	5	1.00	regulation of cytokinesis
GO_0032954_7	GO:1903436	8	3	3	1.00	regulation of mitotic cytokinetic process
GO_1901891_5	GO:1903436	8	3	3	1.00	regulation of mitotic cytokinetic process
GO_1900190_5	GO:1900190	5	13	13	1.00	regulation of single-species biofilm formation
GO_1900192_6	GO:1903506	8	2	2	1.00	regulation of nucleic acid-templated transcription
GO_1900231_6	GO:1900231	6	5	5	1.00	regulation of single-species biofilm formation on inanimate substrate
GO_0051270_5	GO:0051270	5	16	16	1.00	regulation of cellular component movement
GO_2000145_5	GO:0051270	5	14	14	1.00	regulation of cellular component movement
GO_2000145_5	GO:2000145	5	14	14	1.00	regulation of cell motility
GO_1902021_6	GO:1902021	6	12	12	1.00	regulation of bacterial-type flagellum-dependent cell motility
GO_0048522_5	GO:0048522	5	98	98	1.00	positive regulation of cellular process
GO_0051130_6	GO:0051130	6	16	16	1.00	positive regulation of cellular component organization
